Auron1,Tidus1,Auton2,Tidus2,Auron3,Tidus3,RNG[0],RNG[1],RNG[2],RNG[3],RNG[4],RNG[5],RNG[6],RNG[7],RNG[8],RNG[9],RNG[10],RNG[11],RNG[12],RNG[13],RNG[14],RNG[15],RNG[16],RNG[17],RNG[18],RNG[19],RNG[20],RNG[21],RNG[22],RNG[23],RNG[24],RNG[25],RNG[26],RNG[27],RNG[28],RNG[29],RNG[30],RNG[31],RNG[32],RNG[33],RNG[34],RNG[35],RNG[36],RNG[37],RNG[38],RNG[39],RNG[40],RNG[41],RNG[42],RNG[43],RNG[44],RNG[45],RNG[46],RNG[47],RNG[48],RNG[49],RNG[50],RNG[51],RNG[52],RNG[53],RNG[54],RNG[55],RNG[56],RNG[57],RNG[58],RNG[59],RNG[60],RNG[61],RNG[62],RNG[63],RNG[64],RNG[65],RNG[66],RNG[67]
286,134,292,129,263,140,1885167984,2103752511,1024461027,2126762286,1029403557,1934495383,2059910815,1173335798,1430437407,326106680,1884108151,1898468965,688811915,923525130,237457349,737012362,849790118,1941106593,834284045,1649795263,479170961,1701474182,2115162523,391893380,289999708,729894556,1941999954,395278353,1441375395,830738586,1727489294,884655689,436364658,674158903,1273491540,693666527,1932517026,136270197,1717417677,706090162,208592675,1174636014,1293617388,1699800738,807307221,2050859524,1405671081,803359202,408863253,897476860,2074173568,1320489488,210035647,1267713214,86705884,1694543443,334777204,2096666681,1035063635,1660157783,914908880,1011186467,1375997005,1704346046,1445644618,1416056220,247545221,950908252
281,132,292,132,286,128,1256043357,2128992979,578010632,224176792,304935536,845453790,2060094348,1316044750,1115370787,872684414,2129328604,1140946943,147817316,1588110486,493026166,63120678,103973945,1504806993,2133463270,1223876565,842955155,70512689,445266368,1156882404,489214388,876160215,34072180,603517727,2087727841,2046410300,1575021170,556706360,1280100629,2021526449,1946799083,1223430494,541790433,268044832,450178085,1036939978,870765111,149425181,1118188824,917308071,1964513050,2004298236,547410031,1023388102,961719324,1463899825,185204913,487183146,1506222840,806136013,605410334,906684185,2081538911,1706017726,539712752,920968978,72295835,995879149,1354136883,1381236354,998165764,1254703032,1204586047,1745905981
276,135,294,128,270,130,626954415,1447028230,1049819435,1663812366,1253737980,1822481654,2067990016,439653811,2094260367,2040557229,1433795803,1738261023,661647490,897498480,1231370844,914417472,947207275,728469975,50841224,1742508445,1847972877,1951800455,1249378526,499842081,540647507,234079313,724190620,1723929881,571586106,521585886,1909158704,1042638159,425711851,1777073504,1393878446,1406880196,1116255729,1598689937,1248485158,1748148401,1024074513,1290424546,1532983820,1727050767,1797269219,1422101972,1289282569,381795707,1186725273,1553087605,492713405,247881553,1378466524,1761655436,1500565171,2043944516,420010111,458243250,1416584908,1722874505,2000846835,672426813,709258304,829743247,2040503602,1726929283,769894494,860536204
276,135,281,128,289,133,2145378972,1472238847,2043677321,1195534564,1781042823,1148711115,1967925208,1013762798,102441195,1374442331,136042951,884472228,1172903297,1125770490,1356238971,96190050,249511713,255477171,1825808989,1239806367,1693471633,1869231880,1247605641,876759807,1204782984,215810615,2028491085,513164101,1030609031,1987598927,1113609388,135304475,953958344,2115836486,466781391,115319379,1475614438,653437132,414269827,904108169,1296173749,1017005590,1424191503,388002747,1845229036,1716615183,1059082876,455170858,29845785,1175596885,264088344,1152170490,1507270928,2005233235,1408511507,984871394,1616813316,1523110389,417204339,43257016,684498577,107635115,497843400,253585806,2067451322,1687639511,1460172856,307043038
284,129,261,136,267,128,1516319881,1497515000,890021708,20015860,1786328433,751418798,198909797,1980605239,2112360680,1606206844,2048963412,408492325,1053659526,1746082094,626707461,1898839121,1126811644,1990261169,1510594285,917919756,2096150495,1546663542,1254269735,1201139144,605856204,1437664581,1198411115,1617694293,180225186,102685484,412188237,1603638386,858709709,1914057711,2122300957,2091263895,1472748532,2138647513,1540521269,1763561279,890226930,1773108869,1571703463,1561849012,1530493398,2141377124,162097625,1372685287,861392047,37772527,729783042,2046752050,518980585,1243740292,1950945974,1879218829,1154872425,748813622,1954724085,1004373816,2102180369,1609153316,493398067,1230259750,187865958,1836244583,1742203771,1824282195
261,139,291,128,262,139,887230939,815550251,1361830511,1459585898,587677081,479330789,1385030746,834063848,1891430060,1242601281,869946884,1472792376,2102172795,1102807416,2022528902,101913177,1280435220,337165830,1989336320,1832222192,1004837884,446753923,753157616,602235529,2135054872,1336732760,1122830797,1763046223,526366445,381047694,1295729693,1520802133,1639826382,1450917375,651164657,2102027698,24081090,1488912631,984107209,377622018,1493109146,603411909,166594783,1362114914,366938847,456162190,356162567,402153535,1779419624,1555896987,1683765333,482240816,1277481660,1952531859,3411119,1111475860,1889061595,765209781,647883292,1296080906,1311160020,2044278635,845934482,114222042,2134280775,1463296257,1285134440,1430080025
283,137,283,137,269,138,258171848,840760868,208204750,1182434969,1771187972,1959306131,372516225,320492616,345830886,569569409,706336455,95929144,692943807,1133496938,638013714,2119098903,1816673481,1518492569,1922141890,1690224800,1129639220,230234925,1677040705,752492310,1910689407,693121858,1262416169,610379742,13318909,1627773229,1509291186,1819201814,736284879,48230917,1865268603,1186694197,740158460,715215248,436519534,731587906,1161738784,181763023,2044719771,475816541,166064851,443834905,51506886,1918072008,1729935381,1132310144,347429461,113119697,1051322753,1729731626,650544469,2109623535,1535096066,1006592858,1287040932,334064081,1990878307,407097027,807652876,183574305,1866067296,51695294,1999280838,1314047976
261,141,275,125,289,141,1776530868,674808927,1253061805,1937119382,1633885825,1343854339,1902411551,946881364,1750655417,1026701880,474826157,678849481,1703007574,421699231,636485745,1137343429,133057743,1860181728,177531952,2066000255,273671207,1821927630,1870362073,231889994,1399244682,1671884628,1146699183,390083291,899387961,1605474141,1927708472,1431080771,581193478,731068875,1112292927,1037961,1128408020,2061027180,231797998,404426814,1319849935,501198868,270076091,922509542,1492293439,487567485,1015418876,1587623474,1139714359,1541933297,508190526,2041256030,1665887499,982260671,1670387967,231751700,1612271828,1004107200,1895098810,1888941432,1015897111,239577006,1574659104,483701228,307282341,961418425,1546802598,682816365
268,133,271,138,261,128,1147471777,700085080,99406192,761600678,1639105899,946591873,840571506,288289240,1852661525,645776383,80772018,795822234,2130086467,698602079,1353725059,350463504,1887747707,733716756,622380124,679510275,1130606791,129517241,372350642,2121230830,1092304969,1006770624,620063439,1155547129,745660877,555087360,1244990012,1507943451,1675333519,77588666,194426980,1202265845,2044575424,1039453454,1018916795,1509659365,126765243,1996205032,113047394,199157392,1661290401,1773800273,774474595,2068063770,1651944835,1373865232,1803871619,1776554004,1880680085,469639998,1303030710,1292039201,2017092880,1266987369,1034057926,1683159741,1204190425,1355962033,185217510,1307777325,435568652,82891534,448485484,1120986636
275,137,270,126,284,126,518382835,18120331,571214995,53752605,631617105,623504695,803730239,1762646078,917170426,1691829725,1265006805,255708481,31079724,1116781937,1422525903,1809864451,828628681,1149390966,214126506,2017933759,965729564,742424688,946131375,2067801288,1461534983,821569089,517624324,1137237002,2049348392,50151647,1764753355,1615576219,1314668945,1432991959,1711816442,1389802338,937362891,1045159914,562512115,1293141288,1023210137,93446429,1269191360,569694605,534141233,126478295,1896326962,1492083453,688259369,1952595223,1397234901,1128123731,1324601702,997364212,1299806547,720658773,1237186939,1924935601,671753212,1117861930,851927946,1873192230,104012667,1555845981,518375560,836553546,510087661,1035328183
272,129,261,134,278,127,2036807392,43330948,1565072881,1732892914,967759390,733325,1926627646,1672148075,1131153648,316998906,1893160446,325764598,1749224748,1385205179,805025604,1980288561,814352198,483591800,1905050884,583592163,1589925055,1620017697,2117713054,1888182913,605671122,1527686058,474440724,337155681,997832114,292465628,2114025370,167154037,643715194,978801880,2104299973,904782182,192084300,1529921496,879582374,1806907267,1139013857,402250603,1718348670,250297025,895118093,123054660,1426662303,519013530,720849007,352350476,1508949678,1893397843,385115423,1987036923,104562796,181478740,307801256,310199419,163317987,2126804234,1462176894,334178176,1370824249,464628854,1489144909,1704319591,1406660637,916874889
268,126,284,132,280,136,1407682765,68571416,1118622486,1977791068,243356904,868018656,563429765,1286480174,1297803911,276269982,462081097,2013395142,1683152106,1921451284,421036519,1767360411,626763083,734761136,1638234975,2108673006,1796905445,1250839238,1045647053,571892255,1198528451,2099482152,167580407,1420270092,116471524,807987288,787254411,671892075,158083246,1121657746,181346549,1138593749,574481850,1553410071,172506447,1365216754,581874165,2027828932,1133076168,958232681,1084363289,1930579292,897636825,30558647,778549221,546146173,260418655,1387263996,1721857458,1366214603,1212920824,1695323605,4068746,698832800,777325209,2106732006,972242600,746357181,180775305,1111623597,846625456,866474460,604043175,504858433
292,138,291,134,264,126,778659359,1534060464,883255923,747893911,952654613,310223032,214767892,2098777192,1497193861,1487797685,463367326,1619732170,937876582,309541072,373649102,1299900766,1481321604,2018043956,347652280,751604936,119311935,269457448,2080187268,1799947911,477610947,1495557267,993257343,105890004,1809356810,640093297,2143950081,278509946,660019275,181135445,213792721,1017801778,300897068,1888524468,926502358,597911151,1795182909,1749416244,1236840394,1155968192,603230414,930813677,1991619450,1230438931,1588841212,631328454,1381199993,1324476309,16661094,678629138,1951311555,1747206555,1197220405,35533092,728281848,825019,1023154711,71845001,692208081,782912952,1305276579,763651979,252473405,591785681
287,129,285,137,282,127,149534732,1559300932,436805527,801665192,1719464191,1171275981,471195089,984228073,992115221,1300112667,148644146,2062489615,1595935372,1769007486,1156247971,310610157,1890968501,1503510942,1770715054,1843098143,393215027,1834239398,1488134944,2010478015,1703938766,1501222018,696206728,48056503,1231569329,1107981221,1934519458,236930205,220605327,278943198,650823729,1384744587,1242331927,1229465770,356963324,849396907,749501950,1533763014,1028851542,1394772557,462786864,337965143,1267186170,1507278455,2116551870,1160456109,1383478537,197244807,1903686523,347850447,283094320,539300808,572310814,1259027633,1225383739,1467766882,1356792764,1231066019,2089015883,348880980,2035897303,218647980,1158731155,1345598755
285,137,285,134,287,132,1667959288,1393384676,774457365,326994085,1011729264,660955724,1211170175,877681568,1112859764,1509486441,866261580,1613793627,1444680706,922702497,1085946097,239715899,2054931717,774771078,1746104256,318064472,703375042,1556010393,345126620,1426114841,638725144,699188060,1132548828,1627472291,579058474,1640447240,677192830,199971040,1150592448,1626668708,1055449931,567027219,313764799,865065931,743194849,2147085223,1645763829,1876845389,949386784,1591018715,261901814,272839055,1856004755,1899234388,223963327,1150268622,1803227310,1255877484,30454316,1804682036,2075741612,1158749288,1765610988,106001697,1564080404,1561928957,856031737,913409801,1707200308,934903512,258786894,1392191078,1148378111,2094014828
267,141,272,135,287,126,1038900197,1418595293,1768315251,2006199930,1347907234,1478397248,913615039,76527694,1291519638,1197698349,1039533817,796025458,2033128644,1502164793,2024932534,1778549594,1823902015,386896177,529122002,521044050,1653540501,1006497592,88907603,687054149,1064144697,816968597,1023291823,1530903659,728481595,930893215,821056472,409802391,583531830,1954740211,1283797,1698555096,1298968300,1666247675,524053590,740498745,917617488,314902611,368305865,1820455329,2075781582,1417377564,1849785346,1056925915,60564219,1379657952,1016423956,1578688574,1588280546,2002737997,278248106,793166813,23441468,1474339951,1627422225,870976637,143016983,373819097,1121031610,1284944620,2001815482,110554867,1930721234,135200338
269,130,282,138,266,135,409811255,736630544,92574871,1489508580,1512607445,1027445190,1095934337,2132411554,102709112,1183647407,1681934188,231783748,1409846654,2028647811,2044993839,1488973869,1828037530,1710656430,1373327852,844154402,1570679586,916374581,1813935204,1940424598,744701100,269532216,1716320268,485574444,881942518,709035781,942525433,1752308329,715252339,76797531,924570111,181382055,572011146,447125613,238417653,836652441,1821516398,194738729,828531395,337916281,1945210812,90217465,2020714085,957193703,1968675203,1843640305,692733839,480226129,1311395291,1553703230,61570371,144995764,1748537003,1588329871,1788860591,1044409055,2066729241,638697891,579104813,1828089760,643091158,1956815142,1915913401,204624023
289,127,287,136,267,136,1928170276,761871012,1793673659,1543250010,1572241657,1366449056,1112856798,1439395722,732350531,530838929,1500125405,174470996,744039230,1303054493,1629880607,40901698,943654467,363063116,1093707360,1356680,1759339621,789465235,791948178,852457325,154523690,1388769037,458592704,2096404709,1703828284,1323369811,1727252531,1767134313,211943730,1525614016,1089790572,886122670,1121622379,1550593363,787771090,2064556235,1699480283,1167869650,856617804,2100330784,232045887,454060120,787311713,695856092,1040256970,619141486,1050337445,1951265996,347175116,682666171,1459382424,137136800,1297428439,1493684349,1552282177,450502330,1503078573,930496561,713684058,28795146,1931918457,1257354550,209893201,170547699
269,141,292,130,263,134,1299111185,787081629,640047897,1074906672,2099576351,1399853883,1534841072,2061817035,1766596762,922159020,655454144,318016398,1698386193,1927950403,665087137,45760306,1357813499,373002084,447265467,1895579965,407249130,1183250938,433511659,2112596864,1706334233,1360104557,1379262883,1115944909,1326845205,1283345669,1445825630,659235199,1750102652,992033926,1595104265,1858235828,1077501478,53651409,1823105266,1638866699,1955318458,899097642,1321657780,406416657,2129258424,265065049,1280471748,1871218743,1458073787,1056681522,468618257,971628034,1761566591,1582271554,1748965178,1679257712,1751453132,1907419260,1226891175,639123408,1497674167,912791168,481605448,597498768,1275372659,244568487,538460047,1956651067
292,131,266,141,261,128,670022243,105116880,1111791164,367088450,1799262922,1407623379,1081328344,1668070071,1130884399,1421844721,373971925,507354475,1886150288,990184345,982668166,1913877284,896055697,761947627,183244825,1360125395,1366529798,328400299,699128450,125769506,1386169443,2017725439,1825548292,835249031,1299740980,1236830263,1458050475,564944668,1983987269,1148063045,1869504855,1619555918,1123725027,2093227748,942221446,2064850253,446069483,1407996388,1462331155,934556629,1446904949,90029083,467401574,1299376218,1169621870,1352303585,1861862633,1864481677,1238751900,801149106,2020527289,1949417847,757569429,1895664676,308871040,162830887,983010396,276894368,1968480009,1573006548,131684563,1484016514,478067089,761922457
284,136,292,141,262,137,40963152,130327497,2105649050,2046228759,2135405207,784852009,56742103,1577572068,1344867621,47079437,810968843,1552705233,1202291728,109348374,350395559,924306654,432749296,1290107054,1390092511,1227881205,1172189801,581021473,1060742201,2041734784,750066954,522622889,1424082346,105334742,1168317872,44347129,2003931282,198083965,1166382829,1991667999,846203662,851123973,808327267,474243701,459153832,998048297,1499626390,1885517445,1974337220,730377818,1672938631,1383583762,424585071,268407321,1930551744,217413025,263835662,1807397654,1440935285,1918745262,1557882151,1368896227,281248771,1919172056,1785514336,1326753602,255812263,1427636986,651621383,1341683382,1677943307,1670151769,1750192800,894770341
274,135,261,128,268,134,1559387708,2111894889,295817241,1762815596,1892755290,548883410,739199148,1276192157,1378240808,1358749843,657742652,1323339217,715798640,1348786253,1637207219,802437831,2042075661,307651469,299210139,1801174471,683127461,1313744945,847901312,1756705560,1823275643,1471911303,125331610,519486013,1430674542,1838879938,1119817508,1097390841,1399977947,1855721426,957017,1951520553,1650601781,589142934,274950073,456281377,356125457,1424645824,1576309737,438426342,2062777926,265457073,1040814809,2127690778,1349953450,809963593,1275215865,745646135,1994886421,1283310381,737535759,169884833,314201083,658250852,1000912001,2115603689,1461826735,171990159,1705001422,209359045,1357761966,1541076559,1314914120,194835516
269,134,282,141,281,135,930263081,2137135357,1996850493,1816521341,512111071,2117046189,1517705278,917196266,126279508,1952021592,317502482,223309145,861031501,630563422,1430980994,310305652,1962476911,637537626,1589038645,1579008846,603636633,2056367035,100428543,1741706582,421734167,625495040,943003338,1743206337,106582231,1577611374,1369098800,287649370,1672910022,1884457952,194287492,793332036,269014546,2001682408,1790794167,2120760914,1485778727,60297088,1505021800,138224819,1741920148,1704540328,1316800758,390245097,757187890,787421077,1895666266,1471628145,852089028,763976117,1738416669,1889894625,1073371294,2089486386,502209405,1938161466,1813422946,1742648148,408456987,1524379884,760280207,1570789858,1751056577,1398415932
285,128,266,134,281,138,301174139,1455170608,321175648,1108673268,1652105924,1602832139,1015784836,893947735,109595741,1541774900,1656271965,1675986373,2045646311,1297634107,461079634,1989095107,270790377,19015166,594236010,1309087111,125309668,2083092225,983156049,271211942,1353900192,995446153,910271961,2110907531,1611377070,668681099,1527512566,4397360,1009033638,615742793,1291945455,1484788346,1146527871,55561722,1037484867,648312776,370991277,1333165018,2000090094,857419504,283426486,1275234908,1182882240,1693787843,1747163852,313572665,1454511888,92611657,805467731,2079595199,2123335292,522265413,493745905,71975247,1700767977,1663181964,728830576,1382354719,141547197,331712432,1420108315,1507563251,991156512,1171577017
288,126,274,139,285,125,1819598696,1480381225,1315033534,640329930,31891434,1636266817,2145010012,2038519352,676111639,1531453128,2031937770,780602703,1633678762,1984346543,54556641,855227358,1691054040,611099709,658930178,1962896829,650525524,1079564108,1899052563,179544746,927428257,1287232664,204282241,1461349372,715219118,1524327161,2071065059,1808019282,1838061640,1755129521,453653466,255244830,1946851317,920536552,1220322662,1601341771,533449092,1766419249,562695427,2137243791,1503662096,1116019295,951064445,1602647602,66026858,1158100229,1580085337,575778833,1844058027,1806449149,2080757351,1071134751,896509039,1627360380,2099338425,1144131610,880218478,1452985664,1987348100,2051584610,1390355257,347220673,1700378329,852615749
264,131,283,140,292,139,1190539605,1505591842,161407773,363179000,1024275452,312552463,1126167722,289878500,925463437,1641395856,1929688305,2051649266,665800255,1343234126,1425721527,1231563732,584653509,1122887144,1757242224,1197770294,25329688,1303163977,157983,175093167,1866484960,815078172,574660140,126940288,850705650,766443798,467888434,1659850246,1184069591,1091057448,922524656,300229845,1799193759,1676677103,1249874821,648917030,1563651131,2021413973,683567375,1411352146,1083098254,1648010204,1442928571,1643888754,254733057,2123996276,1912161901,875929358,381385044,911834039,1751615842,635386913,1614434064,495263087,503340456,1736262335,1183853649,858376137,830607630,280697443,1715714605,519468871,1480054120,1715258022
264,138,293,129,266,131,561450663,823627093,633216576,1802814574,1973077897,1480707200,1790269439,1758491387,1648115187,504596975,1820341954,750696705,1150954250,623293345,96102437,1775122127,1088405574,433232829,1288027295,2079342869,1350424920,1139590377,1864511596,2060536295,1364716058,913784507,83639139,1799605450,904325473,2054789929,912397393,992583314,298810549,916344522,2145876140,1007721464,1829596285,1753613355,975933163,938219921,225032416,1284808471,2101900268,475093415,1209521198,1817905003,1114380473,1882299050,256319228,1235310466,1484715483,614198237,1231452045,1976953294,1417369640,1006445383,876054638,1234902220,1555088629,2011054566,502443400,182231991,812144601,936495221,1499322067,242496818,1592705003,216821294
292,127,280,137,284,126,2079875219,657710838,1161995286,1793288178,615434840,1491953427,934531625,1768013862,758284789,148795061,815633686,2145581998,31124741,1982719177,578958700,1943103872,1538566631,827824367,1468001473,1868200541,31844379,2010918147,526673494,1310904765,449215894,979533840,1921341925,177057316,2087258067,1668576311,1927800307,1712591328,1771384991,1072669418,277272944,1432660931,1629731842,2130613470,30091157,1090404316,1644236955,1918616247,1801968341,960388611,1952701102,2094728433,172617200,1810181596,1208004849,1716103216,656742881,486127880,341641405,1304802923,1298898133,1128154068,450440005,1164866276,1546202965,264101675,556508125,1634067752,1560055392,135569906,112163138,1765741249,1834603625,211948510
285,125,283,128,275,141,1450750592,682951306,715610427,2038156481,1331275100,1837153991,230161097,1350699225,215104947,1154740986,1456936060,622895514,469195918,1513832104,746378789,1338925886,229289888,1716818099,64228982,46333204,1897478455,736655084,1263577193,815893339,538729646,1188733779,1022621304,562910291,301178131,95666414,337322364,1176549506,494835143,1622648236,2098286216,266118200,1850530423,170365657,2127678960,1273327127,675821363,877894398,1282086772,2029617116,570495612,1528915477,1769885394,1527715281,1386842788,2062083978,61287691,2056007985,1065987549,1399185328,212110374,691228692,806938777,328305079,1852280857,689039281,1074421429,1620948155,318525090,941579757,2041941719,1409830424,330119662,1360736668
261,133,286,137,279,128,821691501,708161923,1709468313,1569878679,1858579943,1163383452,130096289,1924808211,179577015,23576764,1516302389,1209933283,1204030244,761834181,317588412,1231079566,1983547108,1076403893,547204459,1080817446,1613974746,1815571431,995642332,503405222,565348817,380209437,329623886,1643854873,85053272,1374513627,1755032940,1271997877,1671311413,136185038,2071657795,144991505,1458181780,10021757,59121706,986089425,1286215914,512175379,1437849174,2116247780,1109990385,491361340,1273053732,1617497896,1862095469,1882571818,1858512681,1919020091,2021388078,324714899,1815370609,717855270,791847756,1831951300,1552490668,68234743,2074605220,384391311,1369416013,781569031,133686345,1879194584,544010656,1884627245
294,139,274,135,264,136,192602559,26197174,33727932,861994920,1367169493,1413380211,848582292,1083770472,993857178,485981428,75032157,501637567,26238879,1257251721,608301089,1681531837,1959104079,1180726366,793463181,1339427611,1188812738,834598802,785315060,1551412871,1685588936,2048689794,1669275897,1903268519,1159168215,1309141538,295660272,1021670773,442367622,1762827352,854410619,1857813918,361453360,841257168,1313176206,809193924,1787366444,1838226637,1746265179,1025245672,1958527189,2000532835,222584285,1130784744,851259794,281989823,378520239,272659605,570268915,420763599,1172329180,1627440670,806007088,874814189,179686664,2019381965,907417663,34573962,1722246136,1426905234,1942946776,141386243,140803943,1826068283
263,140,292,139,262,129,1711027116,51473327,1027621503,1833930013,665214201,494003126,1694685474,1553916853,1503516555,1057728022,887277654,2015534031,434139753,1654754500,831076491,67894175,1458592769,328879137,809085838,87745975,979926239,355448494,1222297043,1500753729,735737380,1684609974,2097370131,951348862,1038784638,1340800938,1749501176,437035985,1487560903,2008550700,1385213412,589872095,1882199228,2120272602,574052164,369672087,1338484834,1625218530,2086607383,71829400,1126998218,1508303705,1095913761,691689439,2083531106,1172273448,1090295219,2094253431,1093162924,923843493,1531855156,834228519,1838697877,1056815982,1754956463,1346382098,911124429,1058425244,2059499362,199138774,866323991,1212652259,415504993,1333399049
294,130,292,135,285,136,1081902489,76648259,581200959,638585421,462830948,1084810235,2000438195,584323089,1307153723,628870263,69699012,1854458009,1938975354,2086077572,810077992,788321012,1920563241,1734463810,557797094,1056090849,1375343325,744907999,489704659,477351245,177579425,2142886480,1304750428,1098956037,103647524,1667817933,555074163,1687420082,342790087,45633304,2024607209,1008861164,1481696383,1464890019,2005123075,509888580,722041901,687188386,522139063,1248340834,266268247,25712453,560870117,663598548,349737347,1172597883,1371280205,680950054,707963445,706636704,307577200,1566913706,1363618038,2000889568,848609434,1459019827,1632924586,742835599,1386201432,1273840962,1698599399,962067792,482642369,1616512942
270,132,269,130,275,130,452879083,1542202842,154612136,192754813,1350957021,90603368,2017287261,736479828,727263076,313057520,1256493379,1822682388,555295046,1590891019,1401698010,1043801354,1193728590,922389420,990951887,1876948132,1290332560,302311477,538859836,81862413,190156325,1741535911,219708651,502023749,1819169047,927459445,2036188110,1450897439,1299164297,826393557,641619583,1364184631,1961379676,1468084739,409203752,1207753409,1431961825,1073321300,1113135724,1288789920,1448410246,521351348,792285156,220793437,1374048969,142760170,1585886244,1516859220,1146696683,1357651498,1892073976,1795993340,429969828,2112426662,968061220,1802021530,687262685,694519559,1324870343,1773650865,201952921,294783434,1189575006,676005513
264,125,266,125,264,132,1971238103,1376250902,1390596064,1603579738,1219946959,1608487749,1299081443,1589871754,1957084554,1906759714,2006881245,291891409,296331126,1606616172,517041271,606593644,886144205,1209398497,66701048,1678552532,1826168898,1279223517,1348839125,893264872,1589436099,2381696,1102405081,366116379,635178700,1454448122,1305935639,1564998972,954252422,1595110167,558365970,1515110399,1892648441,1248965174,1568865070,1331335391,2033208076,1542533357,951461425,1753887857,1204411608,627920845,118851053,1102421421,1618351548,1667297539,1935951907,855899331,1445168344,1835853668,1386785786,1406575068,201370928,539267789,1981151643,1599840634,794211268,344506416,522541774,1769643738,1178042001,1718223989,90014071,1831345943
268,130,272,129,273,134,1342179012,1401461519,236970302,1135301936,1747251801,743590338,733937459,475248499,227801131,2116788456,800919380,1683539401,1736592514,25107619,159623867,553377262,85623983,440375465,971129363,515132844,1158722159,1728051616,408227463,1148735962,1698082009,1087528452,2143850859,879504606,2043346266,246877590,174283817,1533124437,1069430079,1930403228,515946845,1558595494,582164177,1604974398,1907034781,723936822,1635983413,941522544,1852135726,1700492088,424450020,1965595664,2122660674,1933482605,1479943172,499714122,795288384,1685361108,1624805899,1401716613,1118692963,1648649147,503029354,1241999801,1697761260,1079077201,1143616805,1255015738,1243037198,1371194541,1131813873,491415197,1998996233,297900182
287,125,276,130,286,126,713119921,1426737672,1230863873,2107237029,1045296510,15405661,2045089966,1926951755,1909166915,916710478,687529071,2030041553,1185515130,139950294,446861487,1447040474,959875094,1591931895,430424553,1075970705,2053788583,1779954630,1800607455,1462752475,530323642,2073512946,414150173,1822810360,638409688,1080872547,1782835205,2100190845,1652978833,1953079086,56308970,713493287,1335368381,1741051775,911202666,285640445,1560679126,1554167599,113275089,967433222,1284688523,504105131,11271484,954269434,316052262,1815270301,2015727595,485237694,2846690,375305875,355756552,1767714304,1647638973,1657144440,663526861,1293265824,1381289148,375436095,688903714,765379124,381212917,1541270002,1856934339,522446348
294,135,291,139,274,125,84030979,744772923,1702607140,1399418806,553856209,1705645166,94073090,1744777055,28303886,96171250,1169107108,1357424012,275841484,900797103,541053737,1315068909,800425776,572869509,1051623280,1399126154,950487865,1555153008,2019912733,581289135,1514167385,2119311648,768930147,960767260,339772841,987913503,1315957126,538126851,1885575015,1691869415,1683471025,2131342034,1326359835,148649141,1318973111,1198018260,1910074324,1658391859,575957589,1455279938,1463714075,1423707146,1780955850,468108758,2074283783,1995965925,1720603333,1525563855,400527331,1103379292,461460038,869484481,1448767913,1457628285,8798030,268120614,657669477,1275958597,393069088,852799925,530473375,351291942,523437600,114605685
267,132,288,132,279,136,1602390000,770013391,1256222281,1644287109,1269696469,2050911265,1345963950,2111528967,1811436056,665640395,1984692328,1564302324,2138626562,1426002877,616987218,76455145,656527502,507155300,782842243,233056006,1670575171,2074337698,924757211,1469866301,944115574,1740827801,663859190,977473941,318608186,1343675115,871113130,1380386528,311772097,1113212933,1563313521,2093600461,571858528,404005727,1169186945,1511672916,1968739505,17452679,74976028,1380019972,885594232,193791200,1217736008,832363313,1367991230,1076582751,330307145,704745130,1397143427,1139043474,1473162306,138349762,448747901,1770397453,190175806,11215279,188765686,943901086,294300194,1369344965,1475241513,1298277790,1569367669,1868458317
281,134,289,132,267,139,973330909,795224008,102596519,1176009307,1797001311,1185948318,780849817,1704081078,604201716,1115239408,165974917,648940031,584078527,1620041437,677780413,1288016720,1254409327,16756594,1513026131,1744012704,1414843297,2109361244,1350626710,1784868206,580600770,1304377788,392209771,409759418,1771480278,1990417279,1246762953,1099038875,576484070,1928547820,508623469,943037540,1000955761,1053449341,411425286,43186752,930387933,627453037,1916148198,1442014328,126693844,14207395,1250136587,1401686268,463544768,1291140581,2123267348,1897467649,848936800,1561631377,1919563749,546158585,74579302,393399967,368042020,912852663,1063798781,33966899,408131544,1819092653,1836461960,1423776303,364911515,1230745616
281,131,269,135,270,127,344241967,113259259,574339786,468125548,1305525325,1435909392,59057390,135976549,688793783,694672537,1469162585,1716679754,1265041180,373328327,616069549,745919313,371823889,1189756208,1881448995,889427333,1890423633,1445577808,533018514,1859043883,808212680,1528644211,1687417895,1016568920,854421492,1668850518,1596105432,1131202901,1371423092,184070522,2136387691,1869337285,1525548467,752097672,651987019,986459082,820444612,1183393355,281818287,171978836,1767442032,375737630,1930084134,1211317271,1850233023,1284500231,1123561164,1991303027,1435792291,1552143715,759457256,1757237009,686454646,1875042798,421202015,514881758,1976246160,1610935494,676552849,275385644,1385206302,738931376,1269092720,761562174
269,141,293,129,271,140,1862666523,2094761115,912021475,700695343,1119875166,457888653,1104565979,1771816193,10113988,881362878,1948977889,838479419,41706006,1625471460,1596493506,1690246451,1918080201,310486747,2040241415,2096659983,488604324,1391007165,1858463419,1291610019,545506018,1432286844,1327531244,1364249888,164927297,869952088,2028770089,241312853,951964842,1900466637,1360378963,435400284,2055301231,889213418,461815818,1848060895,540004846,1226492330,440891265,1830428013,120975296,318065525,140385271,1638415928,810327145,1956745278,1319852127,783316541,21334474,1189544368,1990519694,1161488839,79164565,570323608,2049748443,1016875086,486241723,939286378,1862757584,440716675,1910764739,774090461,946239742,1651163503
